step,time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,altitude,vertical_vel,g_raw_x,g_raw_y,g_raw_z,g_raw_mag,g_eff_x,g_eff_y,g_eff_z,g_eff_mag,c,k,phi,phase_error,lock_quality,omega_drive,omega_0,drive_power,energy,grav_power
1300,26,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1305,26.1,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1310,26.2,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1315,26.3,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1320,26.4,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1325,26.5,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1330,26.6,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1335,26.7,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1340,26.8,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1345,26.9,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1350,27,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1355,27.1,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1360,27.2,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1365,27.3,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1370,27.4,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1375,27.5,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1380,27.6,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1385,27.7,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1390,27.8,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1395,27.9,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1400,28,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1405,28.1,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1410,28.2,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1415,28.3,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1420,28.4,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1425,28.5,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1430,28.6,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1435,28.7,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1440,28.8,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1445,28.9,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1450,29,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1455,29.1,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1460,29.2,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1465,29.3,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1470,29.4,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1475,29.5,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1480,29.6,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1485,29.7,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1490,29.8,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1495,29.9,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
